Transaction_Amount_INR,Transaction_Hour,Merchant_Category,Country,Distance_from_Home_km,Mins_Since_Last_Txn,Avg_Monthly_Txn_INR,Is_Fraud
731.0,12,Grocery,India,6335.0,284.0,17206,0
402.0,18,Grocery,India,5116.0,211.0,4090,0
1405.0,22,Electronics,Singapore,2738.0,80.0,17079,0
2459.0,13,Electronics,India,5051.0,275.0,13900,1
300.0,14,Travel,Other,4877.0,32.0,1892,0
7907.669968624182,7,Restaurant,India,9355.0,446.0,9991,0
561.0,9,Online,UK,6523.0,624.0,18273,0
447.0,16,Travel,India,8746.0,491.0,18853,0
568.0,5,Grocery,India,9220.0,584.0,14338,0
65.0,20,Fuel,India,9282.0,40.0,16268,0
3853.0,1,Online,USA,2362.0,479.0,7381,0
1986.0,9,Electronics,India,5666.0,354.0,18752,1
2256.0,9,Restaurant,Dubai,8960.0,577.0,3157,0
3362.0,9,Restaurant,India,,64.0,13348,0
5060.0,17,Fuel,India,1387.0,700.0,11160,0
2431.0,4,Travel,USA,7612.0,429.0,2169,0
87.0,14,Online,India,6385.0,213.0,8298,0
242.0,1,Online,India,,492.0,6589,0
847.0,18,Medical,India,868.0,184.0,5668,0
2350.0,13,Grocery,USA,4716.0,537.0,5710,0
1931.0,21,Fuel,India,1903.0,44.0,2165,0
250.0,0,Grocery,India,5141.0,218.0,19806,0
5183.0,20,Medical,Other,3004.0,591.0,16399,1
2588.0,0,Grocery,India,7662.0,679.0,10146,0
320.0,5,Grocery,India,5281.0,463.0,18110,0
1333.0,6,Electronics,India,525.0,343.0,5860,0
1012.0,8,Medical,India,,681.0,577,0
2973.0,11,Restaurant,India,8093.0,366.0,11930,0
314.0,15,Restaurant,India,9450.0,492.0,11635,0
404.0,1,Medical,India,9936.0,404.0,16993,0
1271.0,6,Grocery,Other,6534.0,439.0,18997,0
2374.0,7,Fuel,India,7195.0,33.0,9935,0
3346.0,11,Online,USA,5531.0,93.0,9461,0
827.0,2,Restaurant,India,8502.0,30.0,10072,0
3955.0,0,Medical,India,3657.0,565.0,1220,1
2998.0,14,Restaurant,India,5900.0,255.0,17354,0
1597.0,20,Grocery,Other,1619.0,62.0,2548,0
2585.0,12,Electronics,UK,9714.0,361.0,2016,0
690.0,2,Medical,India,2187.0,514.0,2918,0
693.0,2,Medical,India,867.0,145.0,18825,0
7712.0,13,Grocery,India,7493.0,1.0,544,1
1411.0,11,Medical,India,6694.0,,10992,0
2176.0,15,Online,UK,7399.0,332.0,17993,0
296.0,12,Grocery,Dubai,6400.0,490.0,5352,0
4365.0,0,Restaurant,India,2132.0,143.0,17827,0
311.0,5,Restaurant,India,,264.0,5067,1
4097.0,7,Grocery,Singapore,80.0,458.0,15945,1
3079.0,14,Electronics,Other,9018.0,562.0,8462,0
2522.0,1,Online,India,8157.0,77.0,10316,0
39.0,11,Fuel,India,6951.0,243.0,2427,0
787.0,10,Restaurant,India,8938.0,,15284,0
315.0,15,Restaurant,India,7838.0,401.0,9540,0
351.0,1,Restaurant,India,2639.0,161.0,2553,0
5463.0,19,Fuel,India,9710.0,430.0,4343,0
5718.0,18,Medical,India,3215.0,241.0,12960,0
590.0,20,Travel,India,8062.0,546.0,4440,0
2148.0,13,Restaurant,Dubai,3955.0,118.0,6627,0
1779.0,21,Fuel,Singapore,5200.0,83.0,12868,0
1343.0,18,Restaurant,USA,676.0,197.0,4692,0
636.0,2,Medical,India,6894.0,166.0,7752,1
2166.0,4,Restaurant,India,7662.0,528.0,1595,0
18.0,13,Fuel,India,3888.0,457.0,4914,0
636.0,10,Medical,USA,3921.0,647.0,17506,0
354.0,18,Fuel,India,768.0,717.0,10739,1
331.0,19,Grocery,India,9226.0,409.0,16071,0
663.0,4,Electronics,India,1769.0,544.0,1610,0
259.0,16,Restaurant,India,6315.0,174.0,19242,0
86.0,19,Grocery,India,8683.0,235.0,13925,0
2657.0,10,Electronics,India,7249.0,658.0,6099,0
6151.0,13,Restaurant,UK,8910.0,662.0,8795,0
1124.0,14,Grocery,India,9262.0,354.0,17965,1
1068.0,8,Medical,USA,5105.0,566.0,19768,0
925.0,20,Medical,UK,,546.0,15810,0
276.0,2,Online,India,7887.0,159.0,19734,0
2068.0,13,Fuel,India,7472.0,311.0,2923,0
1375.0,13,Grocery,India,4472.0,232.0,7409,1
4383.0,2,Travel,India,6667.0,401.0,4379,0
2514.0,20,Restaurant,Dubai,3958.0,203.0,17639,0
706.0,0,Fuel,India,466.0,635.0,1286,0
733.0,16,Fuel,Dubai,1210.0,366.0,13374,0
69.93765767486701,0,Online,UK,3581.0,205.0,16350,0
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
1105.0,4,Restaurant,India,2604.0,76.0,856,0
620.0,14,Medical,India,9784.0,680.0,15058,0
518.0,0,Online,India,,,18949,0
866.0,14,Electronics,India,8234.0,534.0,8270,0
2930.0,19,Medical,India,2328.0,208.0,4187,0
6292.0,6,Electronics,India,3418.0,704.0,16074,1
505.0,10,Electronics,India,4392.0,354.0,15408,1
99.0,20,Restaurant,India,3518.0,217.0,8092,0
4530.0,19,Grocery,USA,8574.0,,13974,0
1704.0,11,Travel,Other,7127.0,359.0,18704,1
324.0,19,Grocery,Singapore,1770.0,344.0,9430,0
2494.0,6,Travel,India,1683.0,273.0,17513,0
1002.0,9,Online,India,5497.0,,9898,0
3128.0,8,Travel,India,5788.0,553.0,11241,0
1176.0,3,Grocery,India,335.0,55.0,5573,0
3436.0,2,Travel,India,9341.0,48.0,13922,0
2832.0,22,Restaurant,Singapore,104.0,531.0,10442,0
120.0,22,Online,India,4330.0,642.0,14867,0
2442.0,21,Travel,India,3793.0,488.0,3027,0
226.0,0,Grocery,India,4028.0,550.0,4070,0
228.0,6,Medical,UK,4516.0,511.0,14377,0
867.0,5,Electronics,Singapore,9093.0,180.0,19900,0
1369.0,12,Grocery,India,1470.0,376.0,12639,0
1590.0,20,Fuel,Dubai,3199.0,60.0,14131,0
1265.0,1,Travel,India,1938.0,618.0,19096,0
1429.0,8,Grocery,Singapore,5131.0,705.0,6785,0
12602.333280210849,1,Restaurant,India,2161.0,713.0,1293,0
4927.0,22,Travel,India,5661.0,497.0,18539,0
1406.0,6,Restaurant,USA,8276.0,496.0,4342,0
99.0,9,Medical,India,5419.0,168.0,3511,0
161.0,8,Grocery,India,1940.0,649.0,3124,0
2313.0,22,Electronics,India,,498.0,10303,0
1206.0,10,Restaurant,India,5210.0,167.0,14710,0
2047.0,12,Grocery,India,5364.0,411.0,3588,0
1060.7170761356106,21,Travel,Dubai,8572.0,578.0,14202,0
2364.0,18,Medical,India,172.0,14.0,4896,0
3708.0,13,Restaurant,Dubai,7373.0,503.0,1460,0
1609.0,11,Online,USA,3269.0,356.0,8297,1
2948.0,6,Online,Dubai,5041.0,717.0,1662,0
1876.0,22,Fuel,India,7365.0,46.0,10644,0
2355.0,23,Fuel,USA,7593.0,59.0,2698,0
840.0,12,Medical,India,5524.0,77.0,9630,0
4557.0,14,Grocery,Dubai,1139.0,2.0,5682,0
997.0,8,Travel,UK,4355.0,575.0,4907,0
2437.0,9,Grocery,India,6213.0,125.0,19872,0
966.0,4,Fuel,UK,,254.0,17454,0
3285.0,11,Fuel,India,4766.0,287.0,10504,0
614.0,7,Online,Singapore,6216.0,56.0,10774,0
666.0,23,Fuel,India,186.0,543.0,12109,0
6406.0,23,Travel,UK,1783.0,47.0,12353,0
367.0,16,Electronics,India,1618.0,406.0,1984,0
1704.0,11,Travel,Other,7127.0,359.0,18704,1
785.0,9,Fuel,India,2189.0,238.0,4649,0
321.0,6,Online,India,2534.0,325.0,10527,1
109.0,11,Medical,India,6145.0,555.0,18487,0
613.0,20,Electronics,UK,278.0,268.0,16595,1
551.0,16,Electronics,UK,6253.0,19.0,18756,0
1520.0,1,Grocery,India,2688.0,564.0,19525,0
5244.0,12,Electronics,Dubai,4867.0,417.0,9465,0
16032.0,23,Fuel,India,,349.0,10044,0
489.0,7,Online,Singapore,5242.0,488.0,13396,0
3100.0,4,Fuel,India,303.0,157.0,6430,0
827.0,11,Restaurant,USA,8150.0,581.0,19543,0
251.0,19,Restaurant,India,9127.0,524.0,9372,0
1356.0,22,Restaurant,India,301.0,179.0,19041,0
348.0,6,Travel,Dubai,6026.0,464.0,3172,0
3244.0,15,Electronics,India,9835.0,557.0,16169,0
284.0,8,Online,India,5814.0,180.0,17626,0
281.0,7,Travel,India,6036.0,340.0,14795,0
2516.0,3,Restaurant,India,404.0,130.0,8254,0
890.0,7,Medical,Singapore,6940.0,,16142,1
2469.0,8,Electronics,India,2360.0,393.0,9353,0
2123.0,0,Electronics,UK,2068.0,376.0,13695,0
4428.0,10,Travel,India,2091.0,409.0,13304,0
559.0,11,Online,India,4397.0,672.0,3079,0
438.0,22,Restaurant,India,1011.0,168.0,9971,1
2465.0,9,Travel,India,2968.0,458.0,15798,0
2332.0,9,Travel,India,3994.0,208.0,6644,0
194.0,22,Grocery,UK,2587.0,181.0,18144,0
1691.0,21,Grocery,India,8763.0,557.0,15961,0
325.0,12,Electronics,India,5633.0,493.0,8672,0
4114.0,12,Travel,India,933.0,652.0,10035,0
3837.0,16,Online,India,7086.0,380.0,16159,0
258.0,19,Electronics,Singapore,7103.0,434.0,5708,0
267.0,13,Grocery,USA,,147.0,17582,0
1318.0,19,Travel,India,3810.0,603.0,12015,1
372.0,8,Restaurant,India,1124.0,410.0,10965,0
1404.0,19,Online,India,4995.0,374.0,5602,0
8963.0,12,Grocery,Singapore,5674.0,125.0,16685,0
4277.0,18,Grocery,USA,5821.0,51.0,2275,0
359.0,22,Travel,Singapore,5277.0,389.0,11479,0
878.0,18,Fuel,India,1409.0,698.0,7468,0
2002.0,19,Travel,UK,8973.0,103.0,4175,0
1225.0,20,Electronics,USA,5315.0,33.0,15431,0
392.0,9,Fuel,India,502.0,113.0,6151,0
461.0,22,Electronics,USA,9308.0,98.0,19678,0
5386.0,20,Electronics,USA,8510.0,525.0,10428,0
5705.0,12,Electronics,India,7062.0,409.0,6394,0
2927.0,9,Online,Singapore,4031.0,44.0,1132,1
1125.0,4,Grocery,USA,9076.0,600.0,17944,0
505.0,15,Fuel,India,6294.0,456.0,2201,0
454.0,14,Travel,India,4417.0,314.0,1968,0
3315.0,20,Fuel,USA,556.0,314.0,10291,0
2154.0,15,Electronics,India,7256.0,25.0,19067,0
5684.0,11,Restaurant,India,8655.0,188.0,18769,0
2539.0,2,Medical,India,8494.0,403.0,12049,0
726.0,15,Medical,USA,3816.0,126.0,12196,0
890.0,7,Medical,Singapore,6940.0,,16142,1
109.0,13,Medical,USA,2250.0,88.0,8506,0
3606.0,3,Travel,Singapore,153.0,652.0,10160,1
1992.0,21,Online,Other,2557.0,519.0,18484,0
1474.0,15,Electronics,Dubai,4409.0,399.0,11818,0
8780.0,6,Fuel,India,5070.0,437.0,2035,1
2260.0,10,Grocery,UK,7224.0,665.0,9213,0
1005.0,22,Electronics,UK,7515.0,258.0,13224,0
8662.0,1,Medical,India,2596.0,318.0,604,0
3058.0,15,Travel,India,1861.0,76.0,6078,0
138.0,9,Electronics,India,3514.0,44.0,8668,0
2793.0,22,Online,India,8798.0,708.0,2618,0
691.0,10,Fuel,India,2489.0,514.0,15648,0
139.0,13,Electronics,India,9593.0,706.0,9080,0
644.0,9,Grocery,Other,4319.0,648.0,9395,0
1346.0,8,Restaurant,Dubai,1870.0,299.0,9350,0
348.0,1,Grocery,Dubai,7862.0,257.0,8438,0
1321.0,2,Grocery,India,5923.0,301.0,13109,0
10.0,6,Medical,India,2448.0,297.0,10626,0
967.0,2,Restaurant,USA,8187.0,93.0,7296,1
233.0,17,Grocery,India,6664.0,16.0,1860,0
612.0,4,Electronics,India,5442.0,52.0,4490,0
5616.0,16,Travel,India,9251.0,356.0,8678,0
1002.0,3,Online,Other,4387.0,24.0,17760,1
7030.0,4,Medical,India,8287.0,471.0,12544,0
3725.0,19,Fuel,Dubai,5937.0,650.0,18554,0
2727.0,22,Restaurant,Singapore,6660.0,171.0,1655,0
56.0,6,Restaurant,India,2721.0,416.0,3350,0
148.0,22,Fuel,India,5971.0,348.0,11362,0
6329.934462120108,15,Electronics,India,3141.0,535.0,14016,0
2875.0,4,Fuel,India,1000.0,38.0,2348,0
365.0,5,Fuel,UK,7032.0,510.0,9776,0
1218.0,14,Grocery,UK,797.0,584.0,8635,0
5303.0,12,Medical,India,2956.0,693.0,4400,0
202.0,19,Grocery,India,7069.0,621.0,10956,0
184.0,23,Online,Dubai,8081.0,82.0,1391,0
737.0,7,Online,India,5955.0,646.0,14864,0
899.0,15,Medical,Singapore,6131.0,636.0,12763,0
2383.0,20,Online,Dubai,2190.0,18.0,16957,1
705.0,17,Online,India,4159.0,605.0,19106,0
1917.0,2,Online,India,1273.0,104.0,9374,0
13032.0,15,Electronics,India,6124.0,502.0,14704,1
4174.0,2,Restaurant,India,3232.0,322.0,18533,0
3709.0,8,Electronics,India,3686.0,,18954,0
6859.0,21,Travel,India,5514.0,143.0,13028,0
202.0,19,Medical,Singapore,4025.0,82.0,8509,0
1150.0,15,Medical,India,2509.0,426.0,3291,0
2877.0,9,Restaurant,India,569.0,385.0,2402,0
1621.0,13,Travel,India,5336.0,49.0,2899,0
2726.0,9,Grocery,India,4749.0,145.0,2885,0
180.0,0,Medical,India,1418.0,161.0,15408,0
123.0,8,Online,India,6354.0,330.0,10604,0
26.0,12,Travel,Dubai,7924.0,13.0,3573,0
3273.0,3,Online,Dubai,2165.0,132.0,9147,0
2451.0,5,Medical,India,3281.0,633.0,11804,0
984.0,0,Medical,India,5779.0,489.0,10521,0
3947.0,17,Medical,India,2648.0,2.0,795,1
644.0,3,Travel,India,7344.0,399.0,13153,0
7651.0,23,Grocery,UK,8477.0,544.0,16123,1
29.0,3,Medical,India,1730.0,322.0,13256,0
5356.0,17,Medical,USA,6968.0,286.0,17942,0
670.0,11,Restaurant,India,7394.0,189.0,17294,1
1462.0,13,Electronics,India,4483.0,714.0,716,0
2652.0,9,Grocery,UK,6647.0,361.0,12547,0
1186.0,23,Travel,India,3616.0,691.0,19794,0
4788.0,16,Travel,India,,315.0,18658,0
1111.0,14,Grocery,India,453.0,167.0,3818,0
1153.0,1,Travel,India,634.0,237.0,4948,1
889.0,17,Restaurant,India,7823.0,138.0,13699,0
2229.0,6,Travel,India,4721.0,509.0,3708,0
513.0,23,Medical,Dubai,4509.0,379.0,8027,0
1375.0,13,Grocery,India,4472.0,232.0,7409,1
2700.0,13,Restaurant,Dubai,2043.0,524.0,19881,0
2582.0,9,Online,India,1466.0,45.0,777,0
2012.0,15,Restaurant,Singapore,5991.0,691.0,1373,0
4614.0,3,Fuel,India,3009.0,187.0,8032,0
3955.0,0,Medical,India,3657.0,565.0,1220,1
222.0,7,Grocery,India,4932.0,485.0,14092,1
3099.0,17,Electronics,India,6387.0,222.0,19097,1
3592.0,0,Electronics,India,5530.0,69.0,15417,0
1532.0,17,Medical,Other,6555.0,50.0,1918,0
414.0,0,Fuel,UK,1487.0,120.0,12706,0
41098.501533667215,21,Fuel,UK,6632.0,716.0,8975,0
1118.0,3,Online,India,,435.0,1962,0
5938.0,10,Medical,India,2501.0,66.0,15911,0
1623.0,13,Travel,India,3667.0,299.0,10210,0
5627.0,5,Online,Singapore,475.0,422.0,2135,0
945.0,21,Online,India,4468.0,65.0,13342,0
1446.0,1,Grocery,India,7377.0,428.0,2155,0
1472.0,8,Travel,India,8561.0,640.0,4827,0
3318.0,23,Medical,India,5614.0,608.0,2743,0
3947.0,17,Medical,India,2648.0,2.0,795,1
3195.0,22,Travel,India,3554.0,172.0,6272,0
1863.0,17,Online,Singapore,8396.0,,14967,0
1934.0,5,Grocery,India,9765.0,,6635,0
83.0,9,Fuel,India,122.0,624.0,11739,0
221.0,3,Fuel,India,6596.0,555.0,18220,0
221.0,18,Electronics,Other,376.0,315.0,19665,1
2995.0,11,Grocery,India,,257.0,8270,0
1757.0,23,Fuel,India,29.0,551.0,15520,0
2952.0,2,Grocery,India,6784.0,66.0,7841,0
3606.0,3,Travel,Singapore,153.0,652.0,10160,1
1389.0,9,Restaurant,India,6738.0,130.0,2166,0
3373.0,4,Restaurant,India,8904.0,672.0,9974,0
2872.0,8,Fuel,India,9874.0,173.0,15248,0
1715.0,3,Travel,Other,9594.0,,12547,0
2732.0,15,Travel,India,181.0,545.0,11444,0
2763.5137159698534,21,Grocery,UK,1409.0,285.0,12456,0
1093.0,12,Electronics,India,3907.0,170.0,8044,0
2656.0,9,Online,Other,8640.0,549.0,13274,0
128.0,17,Electronics,India,5688.0,47.0,17852,0
5245.0,17,Fuel,Singapore,7903.0,,5517,1
715.0,7,Electronics,India,5291.0,389.0,4012,0
99.0,13,Online,India,3116.0,430.0,10541,0
4957.0,22,Travel,India,3142.0,165.0,8432,0
4309.0,0,Medical,India,7641.0,449.0,9148,0
493.0,23,Grocery,India,7635.0,18.0,11486,0
4029.0,3,Electronics,UK,8698.0,537.0,10856,0
362.0,23,Fuel,UK,6651.0,137.0,14299,0
1283.0,13,Online,Dubai,6536.0,424.0,3327,0
419.0,18,Travel,India,7264.0,508.0,17299,0
62.0,1,Medical,India,6754.0,703.0,14087,0
1337.0,15,Grocery,India,3835.0,300.0,942,0
1739.0,20,Electronics,India,5910.0,,675,0
408.0,14,Travel,India,5728.0,41.0,8279,0
12661.139976752163,22,Fuel,Other,7392.0,486.0,16568,0
11.0,22,Travel,Other,1230.0,558.0,16790,0
1119.0,15,Electronics,India,6244.0,168.0,6171,0
2489.0,5,Medical,India,8743.0,105.0,15602,0
3827.0,20,Grocery,India,1359.0,592.0,14381,0
621.0,19,Restaurant,Singapore,3603.0,466.0,17515,0
7902.0,15,Online,UK,7292.0,277.0,13706,0
1517.0,21,Fuel,India,889.0,596.0,18055,0
178.0,22,Travel,Dubai,985.0,33.0,12007,0
3384.0,16,Online,India,8419.0,411.0,17270,0
4803.0,12,Electronics,India,9581.0,95.0,4531,0
191.0,12,Online,India,6446.0,596.0,4324,0
281.0,20,Travel,India,9194.0,415.0,3748,0
2826.0,17,Restaurant,India,323.0,116.0,19272,0
130.0,0,Grocery,India,6558.0,184.0,7101,0
1411.0,11,Electronics,India,2071.0,354.0,18816,0
462.0,8,Electronics,Singapore,9306.0,689.0,9366,0
1493.0,16,Online,India,3946.0,342.0,19549,0
3463.0,13,Travel,India,7718.0,84.0,2719,0
3136.0,10,Electronics,USA,7263.0,470.0,19998,0
3286.0,12,Restaurant,Singapore,5676.0,195.0,7752,0
3279.0,9,Travel,UK,4133.0,443.0,7996,0
1696.0,16,Travel,India,7357.0,16.0,19019,1
580.0,4,Medical,India,3449.0,66.0,6066,0
398.0,17,Travel,India,4386.0,309.0,1440,0
10.0,17,Grocery,Dubai,8523.0,90.0,9823,0
165.0,17,Fuel,India,3779.0,476.0,10435,0
2700.0,15,Travel,Other,3022.0,318.0,15071,0
3515.0,10,Restaurant,Other,7885.0,202.0,18854,0
2831.0,7,Restaurant,Dubai,7387.0,446.0,10418,0
300.0,11,Travel,India,4320.0,643.0,7036,0
587.0,22,Online,India,1220.0,174.0,8184,0
874.0,3,Electronics,India,5888.0,562.0,7608,0
311.0,14,Travel,USA,9602.0,85.0,3501,0
2883.0,2,Online,India,3265.0,271.0,16178,0
3345.0,14,Restaurant,Other,6003.0,283.0,7217,0
2489.0,20,Restaurant,India,3408.0,714.0,16173,0
1124.0,14,Grocery,India,9262.0,354.0,17965,1
1715.0,21,Electronics,USA,5247.0,640.0,8860,0
1069.0,19,Travel,India,9746.0,,7639,0
1329.0,11,Electronics,Singapore,2121.0,642.0,6794,0
2072.0,3,Grocery,India,9341.0,218.0,3865,0
282.0,17,Fuel,Singapore,8195.0,255.0,17899,1
907.0,4,Restaurant,UK,3288.0,515.0,7232,0
2332.0,0,Electronics,Singapore,1409.0,493.0,17639,0
441.0,8,Restaurant,India,9369.0,157.0,19607,0
1407.0,19,Restaurant,India,8467.0,251.0,14398,0
4304.0,22,Medical,Dubai,4113.0,,13188,0
3566.0,22,Electronics,Other,8618.0,223.0,6246,0
1120.0,15,Medical,India,9638.0,490.0,16647,0
1964.0,14,Travel,India,,564.0,19543,0
1877.0,22,Fuel,India,3219.0,707.0,4633,0
592.0,13,Travel,India,3827.0,,12393,0
652.0,15,Online,India,9175.0,273.0,16772,0
9473.0,0,Grocery,India,4684.0,490.0,4726,1
2214.0,5,Medical,Singapore,2760.0,662.0,18901,0
303.0,6,Electronics,India,6343.0,694.0,7649,0
135.0,16,Medical,Other,6528.0,127.0,13959,0
569.0,6,Electronics,Other,6074.0,34.0,19769,0
6341.009032202739,5,Grocery,India,8894.0,,10852,0
865.0,6,Travel,India,6717.0,,10700,0
2226.0,15,Medical,India,3430.0,652.0,14243,1
6655.0,11,Restaurant,India,6406.0,424.0,9779,0
1367.0,18,Medical,India,7353.0,687.0,9392,0
562.0,8,Medical,India,,285.0,3424,0
1205.0,7,Electronics,India,4673.0,425.0,6321,0
2393.0,17,Travel,India,525.0,719.0,11148,1
4248.0,3,Electronics,India,9135.0,219.0,2263,0
5906.0,12,Medical,India,5820.0,426.0,10915,0
6506.0,15,Restaurant,Dubai,5836.0,412.0,1114,1
1764.0,19,Fuel,UK,5628.0,54.0,10099,0
653.0,16,Medical,USA,5893.0,157.0,4019,0
2097.59434091948,20,Medical,India,5112.0,34.0,14533,0
462.0,14,Travel,India,9054.0,232.0,14141,0
7488.0,6,Travel,Other,7837.0,6.0,12258,0
582.0,6,Fuel,India,702.0,278.0,7297,0
5183.0,20,Medical,Other,3004.0,591.0,16399,1
1456.0,9,Electronics,India,8055.0,322.0,11946,0
27.0,16,Electronics,USA,15.0,246.0,10546,0
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
972.0,8,Fuel,India,4472.0,585.0,14221,0
2793.0,14,Online,India,4893.0,22.0,4670,0
6518.0,22,Restaurant,India,341.0,517.0,19382,0
677.0,8,Online,India,469.0,466.0,18486,0
2071.0,13,Travel,India,8926.0,513.0,5146,0
3025.0,19,Travel,India,3850.0,556.0,6440,0
3181.0,12,Medical,India,7432.0,85.0,15861,0
7127.0,5,Fuel,USA,754.0,11.0,15783,0
986.0,3,Travel,India,2715.0,,10527,0
1280.0,4,Fuel,India,8893.0,0.0,18456,1
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
1468.0,11,Travel,Singapore,3965.0,592.0,14244,0
1124.0,14,Grocery,India,9262.0,354.0,17965,1
354.0,18,Fuel,India,768.0,717.0,10739,1
338.0,11,Medical,India,7397.0,651.0,15264,0
712.0,0,Fuel,India,8267.0,354.0,16132,0
3863.0,13,Medical,India,2924.0,5.0,8809,0
1023.0,12,Medical,India,5342.0,616.0,18795,0
1445.0,5,Electronics,Dubai,,389.0,10461,0
3334.152157082229,19,Fuel,India,1610.0,694.0,10903,0
1254.0,2,Travel,Other,9616.0,380.0,12917,0
1617.0,7,Restaurant,USA,,448.0,10798,0
283.0,11,Online,India,7961.0,457.0,7741,0
943.0,17,Fuel,India,1026.0,386.0,7326,0
988.0,10,Online,India,1782.0,166.0,4056,0
363.0,10,Grocery,USA,9980.0,562.0,4370,0
1570.0,22,Online,India,9989.0,509.0,9646,0
478.0,15,Fuel,Other,6849.0,245.0,3944,0
1836.0,21,Online,India,4162.0,74.0,16840,0
767.0,23,Grocery,India,1299.0,,13664,0
311.0,20,Electronics,India,3095.0,644.0,10204,0
1064.0,3,Electronics,India,7232.0,304.0,1961,0
2081.0,11,Grocery,Singapore,9077.0,531.0,14850,0
15403.16009147809,23,Electronics,India,7376.0,261.0,708,1
1676.0,16,Travel,Dubai,3024.0,181.0,10160,0
4603.0,20,Fuel,India,7372.0,305.0,10150,0
714.0,6,Fuel,India,864.0,418.0,6846,0
2073.0,8,Medical,India,4194.0,290.0,18810,0
350.0,22,Electronics,India,7028.0,462.0,10829,0
6199.0,11,Grocery,UK,9465.0,506.0,19737,0
939.0,11,Grocery,India,121.0,317.0,1477,0
270.0,19,Fuel,India,5360.0,568.0,7225,0
4814.0,9,Grocery,Other,6418.0,,2417,0
723.0,15,Electronics,India,,234.0,19499,0
262.0,5,Medical,Dubai,2795.0,624.0,9498,0
1248.0,3,Restaurant,UK,5413.0,622.0,9312,0
556.0,15,Medical,India,4018.0,264.0,11727,0
598.0,20,Restaurant,India,6376.0,291.0,6547,0
113.0,9,Travel,India,5093.0,44.0,2183,0
2815.0,5,Medical,India,5239.0,47.0,2218,1
1773.0,0,Online,India,6512.0,578.0,3001,0
708.0,4,Online,India,6264.0,46.0,9399,0
1200.0,14,Fuel,India,4702.0,225.0,6439,0
2361.0,13,Online,Singapore,6122.0,494.0,14449,0
1771.0,17,Travel,Singapore,2798.0,682.0,7023,0
51.0,2,Grocery,Other,180.0,378.0,17559,0
1405.0,14,Fuel,USA,6536.0,528.0,16794,0
214.0,22,Restaurant,Dubai,2358.0,695.0,3907,0
883.0,5,Grocery,India,6714.0,569.0,19506,0
97.0,10,Grocery,India,8688.0,370.0,669,0
158.0,16,Restaurant,India,3253.0,449.0,10278,0
303.0,18,Restaurant,India,1900.0,660.0,10943,0
734.0,21,Medical,Other,1634.0,393.0,6391,0
994.0,12,Restaurant,India,19.0,668.0,2294,0
260.0,10,Restaurant,India,1438.0,31.0,10664,0
615.0,8,Grocery,India,967.0,701.0,15723,1
8060.0,2,Grocery,USA,1398.0,67.0,2268,0
5731.0,0,Electronics,Dubai,4517.0,374.0,16262,0
30.0,19,Travel,India,7916.0,344.0,2836,1
4767.0,1,Fuel,Other,2363.0,537.0,12375,0
9308.0,16,Travel,Singapore,2008.0,547.0,12122,0
723.0,5,Grocery,India,7539.0,339.0,11141,0
5573.0,2,Medical,India,4132.0,517.0,10279,0
659.0,13,Grocery,UK,4569.0,410.0,13596,0
2003.0,12,Online,India,9405.0,2.0,13516,0
148.0,17,Travel,India,3257.0,93.0,16594,0
1884.0,12,Grocery,Other,465.0,75.0,9760,1
670.0,11,Restaurant,India,7394.0,189.0,17294,1
1068.0,20,Fuel,India,7006.0,641.0,5348,0
3483.0,4,Online,India,8934.0,626.0,18442,0
2677.0,16,Medical,India,7577.0,233.0,1237,0
100.0,2,Travel,UK,1777.0,411.0,5781,0
558.0,23,Medical,Other,3522.0,461.0,17527,0
603.0,15,Travel,India,1905.0,51.0,12716,0
4305.0,13,Travel,India,9511.0,716.0,14720,0
1520.0,4,Online,India,580.0,136.0,8967,0
933.0,23,Grocery,Other,2026.0,675.0,6734,0
2370.0,23,Medical,India,6282.0,216.0,7735,0
1563.0,23,Fuel,USA,1659.0,,18653,0
7712.0,13,Grocery,India,7493.0,1.0,544,1
4860.0,18,Grocery,India,2550.0,528.0,7393,0
211.0,14,Electronics,Other,8536.0,83.0,16875,0
877.0,23,Medical,India,1933.0,460.0,8459,0
814.0,17,Travel,India,6973.0,514.0,12033,0
5678.0,21,Fuel,India,6321.0,263.0,14944,0
1390.0,21,Online,India,561.0,24.0,3807,0
57.0,10,Online,India,3639.0,281.0,4505,0
3947.0,17,Medical,India,2648.0,2.0,795,1
629.0,5,Restaurant,Other,9552.0,411.0,9357,0
4116.0,15,Medical,Dubai,1251.0,710.0,19402,0
360.0,15,Travel,India,9123.0,258.0,5731,0
1974.0,1,Electronics,India,7616.0,471.0,5267,0
2439.0,21,Electronics,UK,516.0,271.0,11267,0
926.0,7,Fuel,Other,1988.0,600.0,6140,0
536.0,11,Grocery,India,6460.0,366.0,8005,0
1535.0,17,Online,India,612.0,112.0,17551,0
3558.0,6,Travel,Other,543.0,344.0,14361,0
4053.0,21,Restaurant,USA,9002.0,109.0,6972,0
2252.0,9,Medical,UK,8059.0,419.0,13981,0
3099.0,17,Electronics,India,6387.0,222.0,19097,1
20287.425617450128,23,Restaurant,India,511.0,621.0,9376,0
1124.0,14,Grocery,India,9262.0,354.0,17965,1
