Age,Annual_Income_INR,Loan_Amount_INR,Credit_Score,Employment_Years,Existing_Loans,Loan_Type,Defaulted
37,1973279.0,3966568.0,746.0,15.0,2,Education,0
32,357720.0,1845410.0,422.0,16.0,1,Personal,0
40,2721458.0,902522.0,857.0,10.0,1,Business,0
23,552780.0,3612365.0,658.0,31.0,2,Personal,0
63,854654.0,4192001.0,538.0,34.0,3,Education,0
24,1350053.0,3259852.0,829.0,26.0,2,Home,0
37,393399.0,428198.0,503.0,33.0,3,Personal,0
57,973386.0,2581431.0,442.0,,4,Education,1
62,1185452.0,4268497.0,486.0,24.0,0,Business,0
35,379933.0,3006327.0,787.0,27.0,0,Education,0
53,2938279.0,321382.0,421.0,17.0,4,Home,0
36,1972654.0,4644939.0,649.0,2.0,4,Education,0
31,2420459.0,3216138.0,399.0,27.0,4,Business,1
40,2420002.0,916593.0,,1.0,0,Business,0
58,2318100.0,4317162.0,826.0,33.0,2,Personal,0
44,2593078.0,4050310.0,683.0,21.0,1,Business,0
36,2117797.0,1081273.0,854.0,21.0,3,Auto,0
50,829505.0,993043.0,486.0,29.0,1,Business,0
54,956391.0,4444183.0,307.0,33.0,3,Home,1
21,1448036.0,4777621.0,844.0,0.0,0,Business,0
44,2774896.0,2010346.0,718.0,28.0,2,Personal,0
44,2435873.0,4053374.0,389.0,18.0,1,Business,1
29,1932938.0,1179683.0,795.0,18.0,4,Education,0
42,2856163.0,2822230.0,415.0,28.0,4,Education,0
32,2371466.0,917834.0,319.0,32.0,4,Education,1
37,412471.0,3591142.0,431.0,16.0,1,Auto,0
45,2224249.0,1894415.0,591.0,0.0,2,Personal,0
48,2960814.0,3933762.0,653.0,32.0,2,Education,0
35,2567396.0,1234865.0,536.0,21.0,4,Education,0
50,539771.0,4734316.0,888.0,17.0,1,Education,0
47,2896075.0,1393858.0,522.0,16.0,4,Personal,0
42,729951.0,4803092.0,735.0,31.0,3,Education,0
30,2130448.0,1605610.0,338.0,19.0,3,Auto,0
51,2784195.0,2111200.0,626.0,22.0,1,Education,0
47,970602.0,1672817.0,508.0,27.0,3,Home,0
32,2102770.0,1140525.0,405.0,25.0,0,Auto,0
51,1694237.0,4276693.0,548.0,6.0,0,Home,0
52,864945.0,3756121.0,866.0,19.0,0,Education,0
52,1210300.0,1513434.0,653.0,10.0,3,Education,0
61,686163.0,2253483.0,769.0,6.0,2,Personal,0
55,953830.0,941703.0,564.0,,0,Home,0
41,2333544.0,2074959.0,763.0,8.0,4,Home,0
30,1238370.0,2318985.0,740.0,3.0,2,Business,0
36,362198.0,9674589.133017126,583.0,28.0,1,Business,0
27,2601781.0,3226755.0,833.0,25.0,3,Business,0
24,2801273.0,3319180.0,668.0,24.0,4,Business,0
47,2605094.0,4733536.0,794.0,13.0,1,Home,0
45,1972246.0,3264919.0,453.0,27.0,3,Personal,1
51,1388665.0,99028.0,615.0,7.0,3,Business,0
31,881060.0,4297749.0,599.0,10.0,4,Home,0
40,701670.0,1704863.0,739.0,34.0,3,Personal,0
56,2202587.0,1063120.0,450.0,30.0,3,Personal,1
37,1427327.0,1525178.0,,33.0,3,Business,0
31,423293.0,100111.0,474.0,16.0,2,Home,0
50,2387090.0,4452382.0,354.0,20.0,0,Auto,0
55,2334384.0,4161492.0,610.0,25.0,4,Home,0
61,1731453.0,2730997.0,453.0,27.0,2,Personal,0
58,1665812.0,504134.0,799.0,21.0,4,Education,0
42,257172.0,2944253.0,800.0,2.0,2,Business,0
63,559449.0,691144.0,489.0,27.0,3,Personal,0
47,2441970.0,1380349.0,805.0,1.0,3,Auto,0
57,2550200.0,994458.0,448.0,19.0,2,Auto,0
55,1181041.0,843667.0,307.0,7.0,3,Auto,1
24,728382.0,1279961.0,892.0,24.0,0,Auto,0
36,2134075.0,3762865.0,890.0,14.0,4,Home,0
36,492899.0,887624.0,768.0,29.0,3,Personal,0
41,2439776.0,3420883.0,620.0,33.0,1,Auto,0
46,2792122.0,3047555.0,871.0,3.0,2,Personal,0
56,2185859.0,77885.0,750.0,21.0,2,Personal,0
39,1989575.0,4823393.0,427.0,24.0,3,Education,1
37,2354716.0,452507.0,586.0,8.0,2,Home,0
46,869462.0,1274626.0,386.0,22.0,1,Education,0
42,2430085.0,507323.0,380.0,11.0,2,Business,1
48,,4631016.0,833.0,13.0,1,Business,0
21,2460906.0,3580043.0,551.0,6.0,2,Business,0
64,2900259.0,1168244.0,489.0,30.0,2,Education,0
56,2899412.0,1851155.0,897.0,5.0,1,Personal,0
63,2128968.0,2899564.0,783.0,22.0,4,Business,0
57,1969121.0,3517549.0,678.0,18.0,0,Business,0
22,2109434.0,4766763.0,755.0,20.0,1,Education,0
37,1165624.0,1121099.0,307.0,18.0,0,Personal,1
60,1811161.0,3607668.0,617.0,18.0,2,Business,0
58,1771968.0,2335082.0,633.0,33.0,4,Home,0
41,1887011.0,719460.0,529.0,12.0,1,Business,0
29,2207428.0,2470018.0,807.0,24.0,4,Education,0
33,1814248.0,3694998.0,826.0,32.0,1,Education,0
31,2676478.0,2750908.0,774.0,,3,Home,0
36,2635989.0,3872806.0,705.0,33.0,1,Personal,0
36,1999235.0,2848526.0,586.0,24.0,0,Home,0
22,1570767.0,3303372.0,745.0,17.0,3,Business,0
62,2438415.0,3564598.526620839,642.0,10.0,2,Education,0
64,387956.0,4643900.0,624.0,18.0,1,Personal,0
28,2614207.0,309876.0,466.0,33.0,0,Business,0
63,676663.0,4076525.0,892.0,1.0,2,Home,0
62,2129173.0,1652443.0,595.0,29.0,0,Business,0
33,1603200.0,921697.0,880.0,14.0,2,Home,0
37,374798.0,1861572.0,482.0,10.0,1,Auto,0
59,1502974.0,4624069.0,875.0,23.0,4,Auto,0
44,1463165.0,4333965.0,385.0,3.0,2,Education,1
23,847377.0,186727.0,855.0,18.0,4,Personal,0
50,1582214.0,1821920.0,448.0,28.0,2,Education,0
33,2770609.0,3537593.0,358.0,13.0,4,Business,1
39,1966963.0,2295435.0,304.0,16.0,1,Auto,1
27,2649984.0,4921944.0,382.0,7.0,0,Education,1
29,2887664.0,2181123.0,682.0,12.0,1,Home,0
39,2846805.0,2776363.0,848.0,22.0,2,Personal,0
60,,4785820.0,778.0,28.0,3,Auto,0
42,1856139.0,4999236.0,326.0,10.0,0,Personal,1
38,2806743.0,3290573.0,824.0,15.0,4,Personal,0
43,,1299928.0,876.0,22.0,0,Auto,0
22,2753579.0,3236231.0,713.0,11.0,0,Home,0
31,341981.0,180942.0,479.0,23.0,1,Home,1
51,1833747.0,4843123.0,763.0,30.0,2,Home,0
53,2572009.0,2433999.0,826.0,0.0,1,Personal,0
34,2440838.0,4475944.0,300.0,25.0,2,Home,1
36,700841.0,4309859.0,570.0,16.0,3,Business,0
31,220734.0,3246661.0,783.0,16.0,1,Business,0
53,1664677.0,3650122.0,347.0,26.0,3,Home,1
27,606557.0,1683339.0,482.0,24.0,2,Home,0
51,763723.0,488946.0,,29.0,0,Auto,0
34,1261552.0,1480242.0,838.0,24.0,3,Auto,0
48,,3530704.0,806.0,31.0,3,Education,0
63,1195373.0,222588.0,805.0,11.0,2,Personal,0
36,598506.0,855060.0,871.0,20.0,2,Personal,0
39,2951617.0,2428663.0,365.0,33.0,1,Auto,0
37,1168032.0,2421051.0,351.0,0.0,1,Business,1
46,2146849.0,4912689.0,769.0,12.0,2,Education,0
26,911759.0,1046698.0,542.0,20.0,3,Auto,0
63,1690229.0,433642.4978163769,636.0,0.0,4,Education,0
29,520051.0,3569207.0,420.0,12.0,1,Personal,0
37,2418144.0,2347748.0,853.0,30.0,2,Personal,0
51,1068308.0,3119540.0,344.0,22.0,4,Personal,1
32,641939.0,3086319.0,351.0,2.0,4,Business,1
43,2070663.0,2755829.0,450.0,10.0,4,Auto,1
25,,854446.0,712.0,28.0,4,Education,0
63,1173337.0,2685679.0,840.0,17.0,0,Auto,0
56,1534717.0,1527838.0,868.0,24.0,1,Personal,0
56,266876.0,1641286.0,797.0,33.0,4,Personal,0
23,1883097.0,989320.0,508.0,17.0,4,Auto,0
44,1895524.0,10781658.114983039,307.0,0.0,2,Home,1
37,1825312.0,3905261.0,690.0,27.0,2,Home,0
59,1241332.0,2135098.0,546.0,3.0,0,Auto,0
46,638824.0,4762875.0,694.0,20.0,4,Personal,0
24,2416001.0,4707817.0,638.0,5.0,0,Education,0
32,1420542.0,3217331.0,711.0,20.0,2,Home,0
21,381721.0,1023657.0,839.0,29.0,1,Auto,0
41,1310680.0,3950779.0,644.0,19.0,3,Business,0
39,764109.0,4490705.0,595.0,31.0,3,Auto,0
41,2476164.0,2693436.0,534.0,30.0,0,Personal,0
38,2811770.0,1721742.0,887.0,24.0,2,Auto,0
63,682793.0,3140105.0,744.0,4.0,3,Home,0
23,,997503.0,532.0,7.0,4,Home,0
64,2177153.0,3359131.0,609.0,16.0,1,Auto,0
52,2813059.0,4111986.0,777.0,14.0,2,Education,0
30,639754.0,2598111.0,813.0,19.0,0,Auto,0
60,1902979.0,2247051.0,635.0,28.0,2,Education,0
35,1404138.0,2080698.0,876.0,,1,Home,0
25,,582274.0,351.0,7.0,2,Business,1
24,250650.0,1963690.0,,13.0,0,Education,0
48,1907022.0,1054392.0,600.0,32.0,4,Auto,0
24,440681.0,765404.0,542.0,33.0,2,Personal,0
35,1157397.0,464082.0,655.0,28.0,0,Personal,0
37,2894836.0,4393766.0,,21.0,4,Auto,0
64,2689093.0,4547704.0,741.0,2.0,3,Home,0
23,1316060.0,579982.0,418.0,22.0,2,Home,0
30,430069.0,1752065.0,708.0,2.0,4,Home,0
62,1286707.0,760574.0,670.0,5.0,3,Auto,0
43,1424541.0,3626592.0,372.0,22.0,2,Personal,1
38,1522644.0,4883690.0,748.0,11.0,2,Business,0
21,1877055.0,3636202.0,770.0,4.0,1,Personal,0
55,2701219.0,1472541.0,455.0,4.0,2,Home,0
51,2042742.0,503746.0,,2.0,2,Auto,0
64,969855.0,1639846.0,609.0,3.0,4,Auto,0
21,705365.0,984711.0,335.0,23.0,0,Business,1
23,1054259.0,15220400.983681176,547.0,4.0,1,Personal,0
23,2004938.0,2578353.0,727.0,30.0,2,Home,0
57,2032606.0,1400574.0,343.0,34.0,4,Business,1
39,1950759.0,11461670.39451957,752.0,18.0,4,Home,0
49,1541516.0,122207.0,418.0,7.0,0,Personal,0
45,299345.0,2694524.0,648.0,27.0,3,Business,0
53,2151253.0,4785206.0,687.0,22.0,2,Home,0
56,807415.0,1937900.0,369.0,6.0,3,Education,1
49,1514072.0,4124096.0,753.0,12.0,0,Auto,0
46,584287.0,1015618.0,566.0,20.0,4,Personal,0
24,676814.0,2686664.0,737.0,5.0,3,Auto,0
34,2980684.0,159950.0,665.0,9.0,0,Home,0
47,,7812601.518633999,486.0,26.0,3,Business,0
53,817945.0,2698940.0,526.0,25.0,4,Home,0
42,2291953.0,799165.0,360.0,27.0,2,Education,0
23,1721930.0,3845166.0,467.0,15.0,1,Education,1
43,1093708.0,1158869.0,431.0,27.0,4,Personal,0
41,2123680.0,2447448.0,454.0,2.0,3,Auto,0
61,,670755.0,306.0,,2,Home,1
43,404581.0,1585289.0,822.0,2.0,1,Education,0
24,,2114129.0,550.0,29.0,0,Business,0
41,1131622.0,2641667.0,875.0,18.0,2,Home,0
57,211290.0,1544582.0,561.0,32.0,4,Personal,0
63,1011555.0,3963799.0,419.0,,3,Business,0
51,412991.0,2396196.0,347.0,18.0,1,Auto,1
41,1300712.0,2976886.0,368.0,4.0,2,Personal,1
46,1181390.0,4727802.0,561.0,33.0,1,Auto,0
61,317278.0,3953733.0,744.0,26.0,1,Auto,0
55,2241982.0,1521628.0,778.0,,2,Education,0
58,1733784.0,4778423.0,530.0,30.0,3,Auto,0
44,1663219.0,4015544.0,523.0,21.0,0,Business,1
31,1662573.0,4545670.0,756.0,22.0,2,Business,0
61,2267296.0,1358063.0,665.0,23.0,0,Business,0
49,588826.0,1272464.0,327.0,31.0,1,Home,1
23,604220.0,2070119.0,400.0,32.0,1,Education,1
21,2666474.0,2865858.0,357.0,27.0,3,Education,1
39,1044032.0,2722496.0,323.0,16.0,2,Business,1
42,1405163.0,957285.0,714.0,25.0,2,Home,0
34,1853816.0,4763549.0,526.0,17.0,4,Auto,0
34,2807950.0,1508988.0,468.0,14.0,3,Auto,0
64,2169265.0,54999.0,788.0,21.0,2,Auto,0
36,1339464.0,2564394.0,545.0,17.0,1,Education,0
53,1497068.0,1886738.0,662.0,20.0,3,Auto,0
33,847899.0,3778191.0,764.0,18.0,4,Home,0
58,778764.0,2478256.0,729.0,1.0,4,Home,0
32,292154.0,350974.0,720.0,29.0,1,Auto,0
58,1371113.0,3946340.0,320.0,24.0,2,Education,1
59,2511227.0,1126584.0,668.0,25.0,1,Personal,0
53,549269.0,4618619.0,763.0,16.0,4,Business,0
53,1417278.0,3787779.0,396.0,15.0,3,Auto,0
49,1186110.0,229594.0,791.0,26.0,2,Auto,0
25,1584819.0,246196.0,652.0,2.0,1,Business,0
26,2781158.0,945188.0,394.0,28.0,2,Personal,0
51,,1504609.0,323.0,1.0,3,Auto,1
36,1035672.0,4912890.0,679.0,13.0,4,Auto,0
51,1983927.0,1076917.0,695.0,11.0,1,Personal,0
45,1713627.0,1732880.0,703.0,23.0,4,Business,0
53,1455372.0,343301.0,432.0,27.0,1,Home,0
33,573134.0,3190244.0,353.0,17.0,2,Auto,0
30,2409467.0,9757384.200132318,591.0,24.0,0,Auto,0
44,1207803.0,1484248.0,411.0,5.0,1,Education,1
30,560197.0,1098764.0,721.0,29.0,1,Personal,0
61,1998795.0,1333173.0,430.0,30.0,4,Auto,0
51,1921874.0,4382122.0,719.0,33.0,0,Education,0
33,1925919.0,981835.0,577.0,18.0,0,Home,0
23,2965386.0,4583238.0,889.0,27.0,0,Personal,0
54,290341.0,1179695.0,367.0,7.0,0,Home,1
48,1309472.0,1267028.0,873.0,,3,Education,0
39,2329974.0,3735816.0,702.0,15.0,2,Business,0
43,876110.0,2505044.0,474.0,25.0,1,Personal,1
52,1088767.0,4271796.0,579.0,0.0,2,Business,1
33,2682062.0,4473504.0,763.0,30.0,2,Education,0
53,1245449.0,2414529.0,689.0,26.0,2,Personal,0
54,2429776.0,1634311.0,435.0,8.0,2,Auto,0
53,535475.0,4779590.0,708.0,25.0,3,Education,0
25,,2960660.0,523.0,5.0,4,Education,0
23,2115209.0,1733139.0,852.0,,3,Home,0
27,1088349.0,2681821.0,487.0,12.0,1,Business,0
44,360066.0,11185609.51564191,686.0,,0,Personal,0
42,1537906.0,4732375.0,308.0,30.0,4,Personal,1
43,1278843.0,1186767.0,,17.0,1,Auto,0
50,2074148.0,855698.0,743.0,10.0,0,Personal,0
38,1142439.0,1176001.0,893.0,9.0,3,Auto,0
52,597053.0,4883142.0,745.0,27.0,2,Personal,0
27,1442342.0,3687761.0,415.0,,1,Home,1
53,602826.0,1177662.0,544.0,24.0,2,Education,0
25,407716.0,3952958.0,582.0,5.0,2,Personal,0
48,1090567.0,2298411.0,512.0,10.0,2,Education,1
28,1664139.0,1626802.0,750.0,32.0,4,Business,0
35,758350.0,110833.0,324.0,4.0,0,Education,1
24,379503.0,1770657.0,532.0,33.0,2,Business,0
54,1321662.0,2612955.0,815.0,31.0,1,Personal,0
25,1538925.0,4177537.0,587.0,23.0,4,Home,0
53,442407.0,3858532.0,483.0,12.0,0,Home,1
25,450967.0,3813209.0,,5.0,1,Education,0
58,1025017.0,2117796.0,,33.0,4,Home,0
54,2342787.0,1849271.0,658.0,24.0,4,Business,0
46,2473078.0,759490.0,604.0,22.0,0,Home,0
21,931586.0,2242397.0,649.0,12.0,2,Home,0
24,753392.0,2052916.0,638.0,27.0,1,Home,0
59,1199797.0,4581879.0,778.0,,3,Auto,0
46,476914.0,905377.0,764.0,6.0,2,Auto,0
53,2556410.0,1897752.0,429.0,16.0,3,Education,1
53,1115182.0,1296733.0,486.0,8.0,1,Personal,0
28,1717785.0,3538493.0,720.0,13.0,3,Personal,0
40,2159019.0,3144928.0,795.0,29.0,3,Business,0
36,1303754.0,2051469.0,840.0,29.0,0,Business,0
41,1081587.0,3238845.0,,32.0,0,Education,0
46,745116.0,4038474.0,577.0,24.0,0,Auto,0
43,1003603.0,1735909.0,401.0,30.0,3,Home,1
38,2003785.0,975855.0,,22.0,3,Auto,0
51,704879.0,2780038.0,531.0,,4,Auto,0
62,2179226.0,3369759.0,573.0,32.0,4,Education,0
32,2158257.0,3824719.0,664.0,19.0,0,Auto,0
21,2820429.0,1519361.0,777.0,27.0,4,Personal,0
62,2818979.0,4356534.0,767.0,7.0,2,Auto,0
29,2556747.0,2072188.0,573.0,21.0,4,Personal,0
23,1949875.0,593606.0,627.0,34.0,4,Business,0
46,2311354.0,4262999.0,483.0,30.0,2,Business,0
29,1941078.0,2657851.0,493.0,23.0,2,Education,0
62,2754196.0,4849296.0,571.0,14.0,1,Home,0
36,1335943.0,1397816.0,599.0,30.0,3,Auto,0
44,2880486.0,7297711.9796201065,883.0,4.0,3,Home,0
34,2749640.0,4510195.0,495.0,21.0,0,Personal,0
23,875799.0,1949408.0,630.0,16.0,1,Home,0
54,2638168.0,2927341.0,785.0,27.0,1,Auto,0
53,1808208.0,2151582.0,798.0,2.0,1,Home,0
44,2254569.0,155635.0,699.0,18.0,1,Home,0
29,384348.0,1226641.0,696.0,26.0,4,Home,0
33,598267.0,372555.0,399.0,16.0,1,Education,0
22,1166978.0,1217354.0,380.0,31.0,0,Home,1
27,1324180.0,1076988.0,,20.0,3,Auto,1
41,2557560.0,1238611.0,,10.0,1,Auto,0
39,1134471.0,4157503.0,425.0,0.0,3,Home,1
45,1139277.0,390278.0,429.0,29.0,2,Education,1
42,2013241.0,4451833.0,834.0,25.0,0,Personal,0
31,1450065.0,4810833.0,513.0,25.0,2,Home,0
53,1289758.0,801149.0,428.0,26.0,1,Education,0
52,578954.0,2363729.0,823.0,25.0,4,Business,0
41,394661.0,4684752.0,761.0,17.0,4,Auto,0
59,2018285.0,3731036.0,356.0,32.0,0,Business,1
40,1706164.0,478357.0,897.0,33.0,1,Auto,0
28,1352003.0,4652864.0,573.0,25.0,1,Personal,0
62,1532883.0,1177237.0,638.0,21.0,1,Education,0
57,,415171.0,442.0,23.0,1,Personal,0
29,581760.0,1248850.0,722.0,11.0,0,Business,0
45,426283.0,616520.0,633.0,10.0,0,Education,0
45,1490129.0,3130901.0,432.0,20.0,0,Business,0
53,1281510.0,3071648.0,563.0,15.0,4,Home,0
22,779883.0,1124930.0,446.0,6.0,1,Business,0
39,2534837.0,1592474.755062197,735.0,27.0,2,Personal,0
40,2230179.0,4750516.0,311.0,23.0,3,Personal,1
62,,2282814.0,354.0,12.0,0,Home,1
61,1599982.0,2291942.0,529.0,,0,Education,0
62,955870.0,1055511.0,421.0,30.0,4,Business,1
49,2163391.0,2291329.0,,7.0,4,Business,1
26,2331170.0,4904745.0,461.0,0.0,3,Business,1
37,457061.0,2392582.0,893.0,16.0,4,Education,0
45,1542894.0,3959321.0,858.0,12.0,0,Personal,0
58,870912.0,4098406.0,799.0,26.0,1,Home,0
24,1152569.0,2501550.0,,12.0,1,Education,0
50,2928972.0,765327.0,661.0,26.0,4,Home,0
40,1021079.0,2217233.0,507.0,31.0,3,Auto,0
23,257940.0,12789510.112017611,851.0,11.0,1,Home,0
43,1380268.0,2031433.0,731.0,12.0,0,Auto,0
38,877251.0,371631.0,755.0,15.0,1,Home,0
46,1355142.0,4761264.0,803.0,33.0,3,Auto,0
56,494458.0,469592.0,453.0,5.0,4,Business,1
28,616716.0,134636.0,637.0,17.0,2,Education,0
37,2945387.0,3200030.0,592.0,16.0,1,Business,0
51,2099791.0,445025.0,735.0,13.0,0,Personal,0
57,2397381.0,449046.0,695.0,6.0,3,Education,0
53,,3869469.0,465.0,5.0,1,Business,1
47,555698.0,4030797.0,751.0,11.0,2,Home,0
24,1268143.0,8319890.3876362,835.0,33.0,4,Education,0
42,1667770.0,3593356.0,700.0,0.0,1,Home,0
46,1586809.0,126420.0,414.0,28.0,3,Business,0
52,864990.0,2994104.0,650.0,27.0,1,Education,0
44,1653795.0,282172.0,559.0,4.0,4,Business,0
55,1552164.0,1277381.0,525.0,20.0,3,Personal,0
57,2383336.0,17497333.63146288,785.0,33.0,2,Business,0
52,2269282.0,3619422.0,430.0,20.0,0,Personal,0
27,2836041.0,318889.0,563.0,,4,Business,0
53,901264.0,2316194.0,823.0,12.0,1,Education,0
51,2106665.0,3797316.0,480.0,22.0,2,Home,0
32,543990.0,795461.0,648.0,,3,Education,0
31,2420561.0,3995743.0,770.0,7.0,3,Business,0
44,222098.0,4036017.0,460.0,,3,Business,1
28,376974.0,2484968.0,413.0,12.0,1,Business,0
52,1367078.0,2167494.0,317.0,19.0,4,Auto,1
58,1993003.0,890248.0,403.0,0.0,2,Personal,0
42,1586236.0,3271140.0,485.0,1.0,3,Home,1
54,2028518.0,3778330.0,641.0,10.0,0,Personal,0
39,995383.0,4113978.0,761.0,29.0,4,Business,0
40,,412632.0,442.0,4.0,2,Business,0
34,225979.0,3088986.0,752.0,6.0,2,Personal,0
53,667741.0,784948.0,750.0,23.0,3,Personal,0
30,216915.0,3818128.0,361.0,30.0,0,Personal,1
36,521405.0,146537.0,895.0,29.0,3,Auto,0
24,1736863.0,4429849.0,575.0,14.0,4,Personal,0
47,2940265.0,601442.0,594.0,9.0,1,Business,0
48,561046.0,2094471.0,428.0,0.0,4,Home,1
63,1207921.0,537268.0,663.0,6.0,0,Education,0
36,2760808.0,4259777.0,366.0,25.0,1,Personal,1
53,1546397.0,1936184.0,346.0,29.0,2,Personal,1
39,2802223.0,342429.0,673.0,0.0,3,Personal,0
41,1170040.0,747862.0,436.0,14.0,4,Home,0
42,733210.0,850651.0,394.0,19.0,3,Personal,0
29,1345272.0,1273654.0,537.0,21.0,4,Personal,0
29,2212038.0,4038330.0,334.0,24.0,3,Personal,0
29,2350532.0,3104621.0,595.0,26.0,1,Home,0
47,595982.0,3784163.0,791.0,18.0,3,Education,0
37,939378.0,153833.0,557.0,18.0,0,Business,0
64,1894313.0,2711424.0,686.0,15.0,0,Home,0
28,626375.0,1143956.0,569.0,20.0,3,Personal,0
36,2570231.0,2392661.0,623.0,32.0,2,Auto,0
38,2563080.0,4723313.0,346.0,30.0,0,Home,1
53,2778954.0,648137.0,,33.0,4,Personal,0
21,875581.0,2496594.0,862.0,,3,Personal,0
32,2195259.0,1117084.0,710.0,25.0,3,Business,0
26,2315221.0,604018.0,424.0,29.0,0,Home,0
61,1284258.0,4846851.0,511.0,30.0,2,Home,1
25,2257610.0,917441.0,,24.0,4,Business,0
36,2162089.0,4856707.0,,3.0,0,Auto,0
38,2670565.0,4463555.0,434.0,11.0,0,Auto,1
38,886592.0,2370430.0,614.0,18.0,1,Education,0
21,1244013.0,3607813.0,599.0,8.0,0,Education,0
39,2236567.0,1926068.0,597.0,24.0,4,Business,0
28,255210.0,3577958.0,578.0,6.0,1,Home,0
23,2632487.0,3217190.0,673.0,26.0,2,Personal,0
45,2039618.0,2514802.0,787.0,5.0,2,Auto,0
25,519117.0,2035512.0,361.0,34.0,0,Home,1
60,1911519.0,1481910.0,353.0,31.0,4,Education,1
39,1274159.0,2422470.0,637.0,13.0,2,Auto,0
38,873061.0,3016303.0,674.0,5.0,4,Personal,0
51,469024.0,472913.0,773.0,17.0,4,Education,0
53,1742445.0,4512059.0,411.0,30.0,1,Personal,0
38,289257.0,534623.0,568.0,15.0,0,Education,0
59,1693637.0,2647298.0,623.0,2.0,4,Personal,0
36,947750.0,2038034.0,885.0,30.0,4,Auto,0
36,2409176.0,1621419.0,384.0,16.0,4,Business,0
58,1583137.0,1961011.0,,4.0,0,Personal,0
61,2825162.0,988528.0,374.0,15.0,1,Auto,0
27,2317229.0,4459591.0,895.0,16.0,4,Home,0
34,1485176.0,268164.0,807.0,30.0,3,Home,0
63,535482.0,412809.0,527.0,15.0,1,Education,0
45,1729429.0,925893.0,894.0,20.0,0,Business,0
52,604655.0,575011.0,693.0,9.0,2,Education,0
58,2913737.0,4344155.0,314.0,31.0,4,Personal,1
42,2170132.0,3254051.0,480.0,24.0,3,Business,0
36,2309893.0,4973475.0,,32.0,2,Personal,0
49,1547008.0,2277075.0,637.0,27.0,2,Auto,0
36,332321.0,16161804.396373363,562.0,14.0,4,Business,0
32,354042.0,570910.0,377.0,7.0,4,Home,0
37,2312717.0,2991477.0,528.0,0.0,2,Auto,0
57,1824520.0,4683947.0,329.0,9.0,3,Auto,1
47,1818629.0,3747354.0,673.0,34.0,1,Personal,0
45,1905950.0,3265117.0,454.0,32.0,4,Education,1
33,925840.0,3069338.0,484.0,15.0,4,Personal,0
28,430324.0,4747215.0,747.0,13.0,0,Auto,0
25,314794.0,3005080.0,746.0,4.0,4,Business,0
32,2930427.0,2171879.0,731.0,15.0,0,Home,0
61,2704380.0,4137305.0,468.0,20.0,2,Auto,0
23,519642.0,530293.0,380.0,10.0,3,Education,1
55,1055208.0,2167034.0,509.0,6.0,0,Education,0
53,,2206708.0,558.0,7.0,0,Business,0
42,2339682.0,1937145.0,848.0,16.0,1,Education,0
64,410339.0,1143630.0,585.0,29.0,2,Business,0
29,2810359.0,2042835.0,353.0,13.0,0,Education,1
61,2708386.0,86959.0,768.0,32.0,0,Personal,0
38,852524.0,3533126.0,668.0,23.0,2,Home,0
49,840416.0,270148.0,399.0,6.0,4,Home,1
59,1860383.0,1187013.0,896.0,14.0,3,Auto,0
47,2309589.0,1192634.0,897.0,24.0,2,Auto,0
56,2359298.0,3102559.0,874.0,16.0,1,Personal,0
37,227618.0,4434422.0,746.0,32.0,1,Personal,0
54,1430415.0,848104.0,491.0,1.0,3,Home,0
23,209705.0,4917767.0,713.0,9.0,1,Auto,0
25,419288.0,4763716.0,781.0,13.0,2,Auto,0
34,1067344.0,1053438.0,392.0,11.0,4,Home,1
23,1562470.0,3077921.0,552.0,16.0,1,Business,0
43,2781324.0,3950270.0,860.0,13.0,2,Personal,0
59,,2520530.0,338.0,9.0,1,Auto,0
50,252682.0,3159664.0,845.0,,0,Home,0
43,2492937.0,2389270.0,657.0,5.0,0,Personal,0
47,,3778235.0,308.0,30.0,4,Home,1
30,2485143.0,4840842.0,487.0,8.0,0,Business,0
45,2357536.0,3028887.0,438.0,32.0,0,Education,0
33,1822370.0,4915684.0,597.0,6.0,1,Auto,0
36,1487749.0,3956358.0,379.0,7.0,1,Personal,1
61,1491820.0,2835363.0,555.0,33.0,3,Home,0
54,2437403.0,1884233.0,478.0,16.0,4,Home,0
57,723743.0,589719.0,556.0,16.0,0,Personal,0
42,2141657.0,1576380.0,517.0,29.0,3,Auto,0
37,1260531.0,4680699.0,566.0,17.0,1,Auto,0
43,600414.0,428652.0,616.0,14.0,3,Home,0
56,1708948.0,508407.0,890.0,19.0,0,Auto,0
29,1555308.0,562318.0,583.0,24.0,3,Education,0
22,604982.0,2858913.0,644.0,13.0,2,Business,0
52,1345202.0,747418.0,374.0,26.0,4,Business,1
42,,4447484.0,635.0,34.0,0,Education,0
63,577261.0,3776795.0,881.0,27.0,2,Auto,0
33,1919080.0,1265833.0,662.0,5.0,3,Home,0
28,2704152.0,521426.0,489.0,30.0,0,Auto,0
21,2889399.0,551669.0,771.0,13.0,3,Personal,0
37,1272995.0,3771058.0,,15.0,4,Personal,1
32,,4448792.0,369.0,4.0,4,Auto,1
24,691986.0,743779.0,821.0,31.0,1,Education,0
33,248555.0,836012.0,513.0,,2,Personal,0
51,336248.0,3956692.0,816.0,21.0,4,Business,0
61,2288201.0,2080886.0,327.0,27.0,2,Home,1
27,1370658.0,4924535.0,614.0,5.0,3,Education,0
43,2967676.0,4558294.0,806.0,5.0,2,Personal,0
44,670974.0,4686511.0,535.0,19.0,0,Home,1
25,749667.0,4029296.0,391.0,3.0,1,Business,1
