Recency_Days,Purchase_Frequency,Total_Spend_INR,Age,City_Type,Gender,Total_Returns,Discounts_Used
110.0,94.0,187993.0,28.0,Metro,Female,14.0,45.0
125.0,27.0,144983.0,30.0,Tier1,Female,13.0,42.0
44.0,69.0,492581.0,21.0,Metro,Male,11.0,28.0
353.0,89.0,51304.0,55.0,Tier1,Male,10.0,23.0
150.0,23.0,250349.0,42.0,Metro,Female,14.0,45.0
135.0,12.0,257061.0,38.0,Tier2,Female,6.0,27.0
42.0,22.0,67268.0,23.0,Tier2,Male,0.0,35.0
31.0,4.0,458958.0,67.0,Tier2,Male,3.0,1.0
77.0,23.0,132818.0,54.0,Tier2,Male,6.0,42.0
,6.0,,42.0,Metro,Male,6.0,49.0
219.0,12.0,457487.0,29.0,Rural,Other,13.0,8.0
86.0,99.0,178048.0,69.0,Tier1,Female,7.0,46.0
250.0,62.0,384321.0,26.0,Metro,Other,9.0,11.0
11.0,43.0,1022866.2212593008,52.0,Tier2,Male,5.0,11.0
156.0,9.0,388148.0,31.0,Tier1,Female,9.0,48.0
287.0,61.0,220448.0,44.0,Metro,Male,9.0,38.0
315.0,26.0,276087.0,44.0,Tier1,Female,18.0,10.0
142.0,47.0,318328.0,52.0,Metro,Male,14.0,26.0
277.0,95.0,388980.0,39.0,Tier1,Female,16.0,13.0
246.0,1.0,331454.0,22.0,Metro,Female,0.0,29.0
253.0,47.0,99979.0,59.0,Metro,Female,6.0,21.0
63.0,91.0,213140.0,39.0,Metro,Female,18.0,47.0
293.0,56.0,490354.0,22.0,Tier2,Male,6.0,18.0
142.0,22.0,112936.0,28.0,Tier1,Male,11.0,2.0
347.0,13.0,474281.0,,Metro,Male,3.0,44.0
29.0,30.0,405727.0,53.0,Tier1,Female,14.0,3.0
233.0,2.0,2146944.269768698,40.0,Tier2,Male,11.0,34.0
267.0,45.0,385132.0,21.0,Metro,Male,17.0,35.0
309.0,15.0,395697.0,29.0,Metro,Male,10.0,33.0
12.0,4.0,142632.0,41.0,Tier1,Female,19.0,45.0
211.0,15.0,,48.0,Metro,Male,15.0,3.0
50.0,94.0,64785.0,52.0,Tier2,Female,15.0,29.0
257.0,4.0,150994.0,20.0,Rural,Male,0.0,15.0
271.0,24.0,357457.0,35.0,Tier1,Male,1.0,49.0
306.0,70.0,387331.0,23.0,Tier2,Male,9.0,39.0
272.0,29.0,13523.0,39.0,Tier2,Male,8.0,2.0
143.0,36.0,99015.0,,Rural,Female,3.0,40.0
329.0,72.0,445825.0,64.0,Tier2,Female,0.0,6.0
279.0,28.0,,35.0,Metro,Female,16.0,39.0
313.0,53.0,256834.0,58.0,Tier1,Male,19.0,33.0
53.0,37.0,172674.0,68.0,Tier1,Male,2.0,7.0
187.0,58.0,,60.0,Tier2,Female,17.0,31.0
39.0,29.0,335601.0,31.0,Metro,Male,3.0,13.0
139.0,3.0,58720.0,59.0,Tier2,Male,17.0,18.0
150.0,82.0,312786.0,24.0,Tier2,Female,17.0,37.0
357.0,45.0,157859.0,32.0,Metro,Male,9.0,29.0
46.0,49.0,372569.0,44.0,Metro,Female,12.0,45.0
130.0,35.0,446788.0,20.0,Tier1,Male,12.0,48.0
55.0,31.0,470671.0,37.0,Rural,Female,0.0,36.0
271.0,32.0,175265.0,69.0,Rural,Male,8.0,27.0
250.0,7.0,85650.0,33.0,Tier2,Female,15.0,20.0
343.0,28.0,429715.0,62.0,Metro,Female,12.0,43.0
141.0,46.0,,64.0,Tier2,Female,10.0,42.0
290.0,28.0,323502.0,38.0,Metro,Female,3.0,9.0
75.0,21.0,57911.0,55.0,Metro,Female,10.0,24.0
55.0,50.0,475187.0,43.0,Tier1,Female,17.0,17.0
250.0,54.0,390392.0,47.0,Tier2,Male,17.0,36.0
103.0,46.0,120019.0,50.0,Tier1,Male,13.0,42.0
304.0,64.0,60497.0,34.0,Rural,Male,12.0,5.0
289.0,64.0,457157.0,57.0,Tier1,Female,10.0,12.0
282.0,73.0,2046520.1004551654,46.0,Tier1,Female,15.0,46.0
227.0,57.0,89574.0,33.0,Tier1,Female,16.0,23.0
157.0,76.0,348496.0,18.0,Metro,Female,8.0,47.0
289.0,59.0,163649.78929797458,19.0,Tier1,Female,19.0,24.0
7.0,75.0,111303.0,64.0,Metro,Female,12.0,1.0
326.0,39.0,,38.0,Rural,Female,16.0,38.0
288.0,35.0,250606.0,47.0,Metro,Male,5.0,25.0
25.0,67.0,130016.0,18.0,Tier1,Female,1.0,39.0
,85.0,14304.0,53.0,Tier2,Male,6.0,2.0
348.0,88.0,48141.0,25.0,Metro,Female,5.0,44.0
284.0,25.0,53179.0,68.0,Rural,Male,1.0,22.0
350.0,80.0,304150.0,33.0,Metro,Male,12.0,11.0
251.0,82.0,187208.0,18.0,Metro,Male,12.0,14.0
2.0,19.0,362041.0,47.0,Tier2,Female,16.0,49.0
118.0,72.0,77516.0,31.0,Metro,Male,19.0,46.0
334.0,4.0,136580.0,48.0,Tier2,Male,18.0,15.0
11.0,40.0,363513.0,50.0,Tier1,Male,13.0,30.0
231.0,50.0,72104.0,36.0,Tier1,Male,9.0,7.0
247.0,9.0,275965.0,49.0,Tier1,Female,16.0,23.0
148.0,37.0,313818.0,57.0,Rural,Female,9.0,21.0
118.0,63.0,297078.0,54.0,Tier1,Female,5.0,27.0
237.0,12.0,51888.0,40.0,Tier1,Female,12.0,43.0
108.0,38.0,30441.0,29.0,Rural,Male,7.0,43.0
207.0,13.0,446516.0,26.0,Tier1,Female,7.0,39.0
88.0,10.0,241858.0,27.0,Tier2,Female,6.0,44.0
49.0,34.0,59945.0,62.0,Tier1,Female,2.0,3.0
,20.0,134101.0,52.0,Metro,Female,3.0,46.0
9.0,75.0,474030.0,33.0,Metro,Male,0.0,45.0
301.0,88.0,429390.0,21.0,Tier2,Male,5.0,44.0
296.0,39.0,471116.0,37.0,Tier2,Male,1.0,21.0
101.0,59.0,235404.0,33.0,Tier1,Male,6.0,19.0
316.0,31.0,405099.0,28.0,Metro,Female,0.0,6.0
352.0,71.0,144358.0,50.0,Tier2,Male,16.0,27.0
90.0,91.0,461145.0,63.0,Tier1,Male,1.0,29.0
99.0,19.0,271318.0,39.0,Metro,Male,10.0,21.0
270.0,63.0,259585.0,42.0,Metro,Male,2.0,17.0
15.0,92.0,58779.0,45.0,Metro,Female,0.0,14.0
258.0,17.0,10794.0,62.0,Tier2,Male,3.0,35.0
182.0,71.0,412956.0,58.0,Tier1,Male,15.0,16.0
159.0,94.0,210071.0,50.0,Tier1,Male,5.0,30.0
65.0,38.0,250906.0,58.0,Tier1,Male,0.0,10.0
101.0,74.0,362939.0,49.0,Metro,Male,12.0,42.0
330.0,66.0,360851.0,23.0,Metro,Male,7.0,14.0
62.0,36.0,428675.0,68.0,Tier2,Female,9.0,20.0
18.0,8.0,104237.0,53.0,Metro,Female,10.0,46.0
208.0,64.0,,20.0,Metro,Female,7.0,11.0
246.0,78.0,13798.0,59.0,Metro,Male,7.0,4.0
200.0,98.0,492325.0,,Tier1,Male,19.0,9.0
169.0,53.0,114112.0,45.0,Tier1,Male,10.0,37.0
329.0,27.0,322770.0,68.0,Tier1,Female,0.0,37.0
3.0,17.0,449983.0,54.0,Tier1,Female,5.0,45.0
75.0,13.0,144465.0,66.0,Tier1,Female,2.0,10.0
119.0,45.0,156887.0,52.0,Metro,Female,0.0,31.0
345.0,86.0,460844.0,57.0,Tier1,Female,11.0,21.0
68.0,38.0,405022.0,44.0,Tier2,Female,7.0,16.0
298.0,73.0,151763.0,57.0,Tier2,Male,7.0,9.0
273.0,5.0,41520.0,40.0,Metro,Female,15.0,44.0
92.0,92.0,247306.0,53.0,Metro,Female,11.0,29.0
83.0,30.0,28052.0,38.0,Metro,Male,14.0,42.0
58.0,5.0,150930.0,62.0,Metro,Female,8.0,33.0
344.0,81.0,305498.0,33.0,Metro,Female,0.0,24.0
160.0,4.0,160458.0,,Metro,Female,16.0,35.0
48.0,46.0,190662.0,27.0,Metro,Female,18.0,49.0
268.0,94.0,145281.0,39.0,Metro,Male,6.0,26.0
166.0,86.0,203481.0,45.0,Rural,Female,12.0,15.0
329.0,42.0,426697.0,,Metro,Female,1.0,7.0
213.0,71.0,383216.0,60.0,Tier1,Female,2.0,25.0
184.0,40.0,,43.0,Metro,Other,19.0,41.0
279.0,37.0,327544.0,40.0,Metro,Male,1.0,25.0
187.0,74.0,225214.0,63.0,Tier1,Male,19.0,12.0
188.0,35.0,176631.0,23.0,Metro,Female,14.0,40.0
111.0,32.0,248014.0,30.0,Metro,Male,6.0,48.0
213.0,41.0,406902.0,20.0,Metro,Female,19.0,46.0
38.0,27.0,213700.0,45.0,Tier1,Female,2.0,11.0
168.0,21.0,499971.0,23.0,Tier1,Male,1.0,37.0
181.0,37.0,399384.0,48.0,Tier2,Male,16.0,3.0
137.0,54.0,48266.0,57.0,Tier1,Female,1.0,32.0
149.0,30.0,65622.0,51.0,Metro,Other,9.0,3.0
229.0,45.0,180107.0,33.0,Tier2,Other,10.0,30.0
120.0,40.0,281943.0,59.0,Metro,Male,9.0,8.0
157.0,68.0,176107.0,41.0,Tier1,Male,7.0,39.0
236.0,60.0,466054.0,52.0,Tier1,Female,16.0,49.0
196.0,86.0,90206.0,22.0,Metro,Male,3.0,20.0
343.0,28.0,149596.0,34.0,Tier1,Male,8.0,35.0
246.0,50.0,114454.0,35.0,Tier1,Male,18.0,47.0
45.0,92.0,487086.0,,Metro,Female,0.0,14.0
168.0,95.0,197515.0,47.0,Tier2,Male,11.0,14.0
267.0,76.0,485991.0,,Tier1,Male,14.0,7.0
57.0,43.0,270043.0,18.0,Metro,Female,5.0,42.0
194.0,32.0,12770.0,64.0,Metro,Male,17.0,31.0
3.0,75.0,455906.0,64.0,Metro,Female,19.0,2.0
206.0,8.0,10789.069118458792,61.0,Tier1,Female,7.0,8.0
59.0,53.0,310076.95178522664,40.0,Metro,Female,14.0,37.0
119.0,57.0,206498.0,25.0,Rural,Female,3.0,44.0
161.0,50.0,330366.0,23.0,Tier2,Male,14.0,0.0
250.0,43.0,272146.0,33.0,Tier1,Female,8.0,31.0
331.0,23.0,259429.0,29.0,Tier1,Male,6.0,15.0
62.0,56.0,,40.0,Tier2,Male,12.0,18.0
116.0,22.0,295588.0,65.0,Tier2,Female,14.0,29.0
42.0,33.0,1434540.0754263445,34.0,Tier2,Female,4.0,3.0
112.0,39.0,480583.0,43.0,Tier2,Female,10.0,7.0
134.0,36.0,347907.0,60.0,Tier2,Female,18.0,46.0
265.0,78.0,161369.0,25.0,Metro,Male,19.0,14.0
177.0,76.0,423164.0,56.0,Tier1,Female,8.0,37.0
255.0,96.0,486985.0,37.0,Tier2,Male,15.0,41.0
130.0,14.0,405111.0,33.0,Metro,Male,12.0,20.0
17.0,41.0,252412.0,25.0,Tier1,Male,0.0,3.0
196.0,86.0,178227.0,24.0,Rural,Female,1.0,22.0
363.0,82.0,368423.0,48.0,Metro,Male,5.0,49.0
20.0,62.0,108418.0,41.0,Tier2,Female,19.0,25.0
37.0,61.0,353075.0,18.0,Tier2,Other,4.0,10.0
302.0,48.0,246813.0,64.0,Rural,Female,18.0,1.0
262.0,81.0,135206.0,27.0,Rural,Male,10.0,42.0
152.0,26.0,471756.0,40.0,Metro,Male,6.0,21.0
159.0,23.0,439825.0,64.0,Tier1,Male,0.0,11.0
93.0,80.0,106435.0,62.0,Metro,Male,2.0,31.0
51.0,65.0,246474.0,43.0,Rural,Male,5.0,11.0
263.0,33.0,108620.0,48.0,Tier2,Female,9.0,10.0
329.0,30.0,189161.0,40.0,Metro,Male,11.0,12.0
17.0,5.0,297338.0,52.0,Tier1,Male,2.0,49.0
335.0,22.0,186717.0,58.0,Tier2,Male,3.0,9.0
72.0,16.0,165588.0,69.0,Metro,Female,9.0,27.0
46.0,37.0,437989.0,35.0,Rural,Female,15.0,15.0
346.0,96.0,119528.0,62.0,Tier1,Male,6.0,31.0
240.0,17.0,,19.0,Tier1,Female,1.0,15.0
165.0,7.0,231888.0,56.0,Tier1,Female,19.0,32.0
272.0,44.0,327263.0,63.0,Tier2,Other,7.0,11.0
77.0,74.0,84672.0,62.0,Metro,Male,14.0,39.0
204.0,46.0,346125.0,37.0,Tier1,Male,10.0,14.0
89.0,37.0,88762.0,38.0,Tier1,Male,12.0,31.0
98.0,44.0,211341.0,57.0,Tier1,Male,17.0,37.0
212.0,92.0,331635.0,67.0,Metro,Male,19.0,5.0
166.0,53.0,1712521.2092894209,27.0,Tier1,Female,2.0,33.0
361.0,78.0,258152.0,38.0,Rural,Male,14.0,3.0
81.0,31.0,210389.0,20.0,Tier1,Male,17.0,33.0
343.0,23.0,452941.0,18.0,Tier1,Female,13.0,30.0
337.0,73.0,285121.0,65.0,Tier1,Male,1.0,31.0
358.0,60.0,975352.3505136457,37.0,Rural,Female,16.0,30.0
160.0,67.0,22031.0,20.0,Tier1,Male,1.0,46.0
155.0,92.0,274324.0,33.0,Metro,Male,4.0,43.0
261.0,1.0,392961.0,67.0,Tier2,Male,18.0,36.0
29.0,23.0,264032.0,21.0,Metro,Female,11.0,46.0
235.0,14.0,266221.0,35.0,Metro,Male,15.0,3.0
77.0,94.0,198931.0,37.0,Metro,Male,12.0,0.0
352.0,30.0,314151.0,51.0,Metro,Female,13.0,4.0
342.0,43.0,236109.0,24.0,Metro,Female,6.0,39.0
299.0,98.0,155336.0,26.0,Tier2,Male,6.0,4.0
161.0,98.0,327220.0,42.0,Metro,Male,18.0,24.0
3.0,85.0,362558.0,32.0,Metro,Male,16.0,4.0
,63.0,357389.0,69.0,Metro,Other,13.0,18.0
13.0,59.0,279980.0,39.0,Tier2,Male,9.0,12.0
151.0,60.0,41386.0,60.0,Tier1,Female,5.0,25.0
141.0,81.0,294083.0,19.0,Tier2,Male,17.0,7.0
174.0,90.0,10010.0,36.0,Metro,Female,14.0,28.0
188.0,20.0,196952.0,44.0,Tier1,Male,15.0,25.0
34.0,54.0,357397.0,24.0,Tier1,Female,9.0,31.0
189.0,85.0,,61.0,Tier2,Female,2.0,6.0
167.0,88.0,62402.0,56.0,Tier1,Female,17.0,2.0
199.0,24.0,185076.0,37.0,Tier1,Male,4.0,35.0
332.0,85.0,311951.0,59.0,Tier1,Male,4.0,41.0
354.0,18.0,42335.0,20.0,Tier1,Male,19.0,0.0
325.0,79.0,112557.0,61.0,Metro,Male,14.0,16.0
123.0,58.0,454538.0,61.0,Metro,Female,1.0,44.0
357.0,46.0,489188.0,51.0,Metro,Female,7.0,5.0
259.0,90.0,394317.0,39.0,Tier1,Male,9.0,11.0
357.0,73.0,300686.0,19.0,Metro,Female,1.0,38.0
273.0,97.0,,21.0,Tier2,Male,7.0,19.0
146.0,14.0,284612.0,57.0,Rural,Male,13.0,17.0
,23.0,454103.0,44.0,Tier2,Other,4.0,22.0
227.0,49.0,,19.0,Metro,Male,16.0,10.0
284.0,24.0,410230.0,32.0,Metro,Male,11.0,5.0
175.0,99.0,240326.0,63.0,Tier1,Male,6.0,18.0
357.0,40.0,286450.0,26.0,Tier1,Female,12.0,47.0
72.0,19.0,222529.0,28.0,Metro,Female,18.0,32.0
43.0,37.0,189962.0,27.0,Tier2,Female,14.0,35.0
68.0,49.0,159270.0,63.0,Tier1,Male,0.0,24.0
190.0,99.0,277350.0,19.0,Metro,Male,6.0,8.0
181.0,63.0,322352.0,31.0,Metro,Female,16.0,47.0
354.0,4.0,345867.0,22.0,Rural,Male,6.0,8.0
309.0,87.0,260993.0,43.0,Metro,Male,2.0,10.0
281.0,60.0,431653.0,36.0,Tier1,Female,2.0,48.0
248.0,6.0,253792.0,24.0,Tier2,Female,14.0,39.0
16.0,79.0,422299.0,67.0,Metro,Female,5.0,9.0
176.0,1.0,234758.0,54.0,Tier1,Female,7.0,35.0
140.0,53.0,409370.0,68.0,Tier1,Female,14.0,32.0
79.0,34.0,95338.0,29.0,Metro,Male,7.0,36.0
75.0,9.0,139233.0,56.0,Tier2,Female,3.0,42.0
283.0,74.0,51345.0,42.0,Tier1,Male,13.0,24.0
309.0,48.0,19639.0,69.0,Tier2,Female,14.0,7.0
,95.0,462033.0,26.0,Metro,Female,0.0,14.0
243.0,39.0,233028.0,55.0,Tier1,Male,19.0,8.0
194.0,57.0,1067408.8920487943,32.0,Tier1,Female,17.0,11.0
311.0,8.0,463919.0,51.0,Tier1,Female,4.0,44.0
217.0,2.0,,45.0,Tier1,Female,13.0,25.0
185.0,79.0,445240.0,58.0,Rural,Male,15.0,23.0
233.0,39.0,412912.0,35.0,Metro,Male,12.0,49.0
234.0,27.0,447391.0,34.0,Metro,Male,9.0,42.0
151.0,49.0,466023.0,42.0,Tier1,Male,8.0,20.0
328.0,20.0,387839.0,37.0,Tier2,Male,8.0,34.0
3.0,62.0,265113.0,38.0,Metro,Female,0.0,1.0
279.0,48.0,5296.0,30.0,Tier1,Male,11.0,6.0
213.0,53.0,374781.0,53.0,Tier1,Male,2.0,11.0
283.0,90.0,4661.0,33.0,Tier2,Male,15.0,9.0
99.0,46.0,379239.0,18.0,Tier1,Female,0.0,20.0
101.0,10.0,134738.0,35.0,Metro,Male,10.0,2.0
,6.0,66076.0,30.0,Metro,Female,5.0,23.0
346.0,53.0,134359.0,42.0,Tier1,Male,5.0,38.0
258.0,50.0,,24.0,Tier1,Female,11.0,47.0
283.0,69.0,35766.0,26.0,Tier2,Male,17.0,16.0
62.0,38.0,471658.0,61.0,Metro,Female,13.0,15.0
43.0,45.0,142635.0,53.0,Metro,Female,8.0,44.0
171.0,51.0,186397.0,42.0,Metro,Female,1.0,41.0
65.0,63.0,145629.0,47.0,Tier2,Male,5.0,46.0
93.0,61.0,485949.0,67.0,Metro,Male,16.0,36.0
187.0,16.0,278123.0,49.0,Metro,Male,19.0,3.0
333.0,79.0,120095.0,43.0,Tier1,Other,9.0,12.0
,19.0,483038.0,27.0,Tier1,Male,10.0,15.0
149.0,1.0,351517.0,51.0,Metro,Female,11.0,4.0
174.0,36.0,7109.0,21.0,Tier1,Female,2.0,14.0
306.0,39.0,932464.2840381749,21.0,Metro,Male,13.0,3.0
92.0,86.0,96734.0,47.0,Metro,Male,2.0,26.0
290.0,38.0,133034.0,49.0,Metro,Male,15.0,19.0
107.0,78.0,425822.0,43.0,Metro,Male,6.0,18.0
179.0,32.0,230537.0,55.0,Tier1,Female,7.0,29.0
152.0,38.0,427667.0,31.0,Tier1,Female,4.0,7.0
256.0,56.0,467718.0,35.0,Tier1,Other,3.0,46.0
321.0,11.0,299072.0,54.0,Tier1,Female,0.0,44.0
331.0,73.0,463244.0,40.0,Metro,Female,4.0,43.0
,29.0,367853.0,20.0,Tier1,Female,8.0,44.0
293.0,94.0,162129.0,41.0,Rural,Female,18.0,22.0
269.0,71.0,227967.0,68.0,Tier2,Female,16.0,44.0
62.0,69.0,474514.0,55.0,Metro,Male,13.0,16.0
274.0,93.0,360858.0,48.0,Metro,Male,15.0,38.0
22.0,14.0,482328.0,53.0,Rural,Male,5.0,16.0
327.0,15.0,123304.0,62.0,Tier1,Male,2.0,33.0
305.0,89.0,252893.0,27.0,Metro,Male,4.0,47.0
322.0,41.0,415137.0,45.0,Tier2,Male,9.0,34.0
142.0,69.0,147112.0,52.0,Tier1,Male,15.0,11.0
267.0,47.0,391489.0,30.0,Tier2,Other,18.0,40.0
69.0,45.0,328397.0,35.0,Tier1,Male,9.0,12.0
220.0,98.0,457947.0,24.0,Metro,Female,15.0,43.0
154.0,35.0,489854.0,56.0,Tier2,Male,11.0,44.0
191.0,8.0,180750.0,38.0,Rural,Male,16.0,4.0
126.0,79.0,483230.0,27.0,Tier1,Male,6.0,7.0
253.0,2.0,321309.0,33.0,Rural,Male,14.0,14.0
118.0,93.0,245529.0,64.0,Metro,Female,17.0,6.0
178.0,24.0,350203.0,50.0,Metro,Male,13.0,13.0
351.0,44.0,448299.0,25.0,Tier1,Male,1.0,25.0
99.0,93.0,169920.0,55.0,Tier2,Male,2.0,13.0
64.0,8.0,282515.0,63.0,Tier1,Female,6.0,24.0
94.0,35.0,108963.0,47.0,Metro,Female,5.0,11.0
,55.0,247585.0,62.0,Rural,Male,8.0,25.0
253.0,37.0,4784.0,56.0,Metro,Male,0.0,20.0
200.0,59.0,53524.0,39.0,Tier2,Male,7.0,13.0
99.0,12.0,175420.0,41.0,Tier1,Female,15.0,20.0
356.0,65.0,323056.0,22.0,Metro,Male,7.0,21.0
279.0,23.0,99136.0,25.0,Tier1,Male,8.0,11.0
296.0,33.0,440139.0,61.0,Tier1,Female,16.0,44.0
53.0,54.0,10082.0,25.0,Metro,Female,13.0,47.0
25.0,32.0,326263.0,43.0,Metro,Male,6.0,45.0
357.0,86.0,420518.0,31.0,Rural,Female,12.0,37.0
121.0,25.0,283729.0,36.0,Tier2,Female,2.0,22.0
191.0,96.0,159748.97745494932,53.0,Rural,Male,6.0,9.0
348.0,89.0,270640.0,38.0,Rural,Female,15.0,20.0
359.0,55.0,354553.0,43.0,Tier2,Female,14.0,47.0
266.0,9.0,271873.0,21.0,Metro,Female,19.0,19.0
18.0,32.0,377359.0,23.0,Metro,Female,3.0,8.0
343.0,70.0,1810174.1877349142,38.0,Tier2,Female,1.0,46.0
285.0,16.0,397091.0,63.0,Rural,Male,14.0,38.0
122.0,8.0,45480.0,50.0,Metro,Female,16.0,43.0
199.0,32.0,123011.0,57.0,Tier1,Male,17.0,31.0
87.0,80.0,248451.0,52.0,Metro,Male,15.0,33.0
183.0,10.0,,30.0,Metro,Female,3.0,19.0
136.0,33.0,476451.0,47.0,Tier2,Female,13.0,9.0
360.0,8.0,10623.0,50.0,Metro,Female,8.0,8.0
290.0,84.0,3016.0,20.0,Tier1,Male,3.0,33.0
122.0,78.0,176541.0,44.0,Tier2,Female,7.0,42.0
256.0,93.0,494333.0,30.0,Tier2,Male,8.0,32.0
19.0,19.0,126423.0,62.0,Tier2,Male,18.0,23.0
323.0,57.0,124591.0,38.0,Tier2,Female,10.0,47.0
303.0,71.0,333292.0,,Metro,Male,7.0,7.0
284.0,29.0,205399.0,63.0,Tier2,Male,8.0,10.0
189.0,82.0,166345.0,55.0,Tier2,Male,13.0,43.0
362.0,91.0,221966.0,26.0,Rural,Female,16.0,32.0
27.0,4.0,264836.0,,Tier2,Female,15.0,4.0
241.0,30.0,258155.0,44.0,Metro,Male,5.0,23.0
76.0,22.0,308273.0,39.0,Tier1,Male,10.0,26.0
336.0,42.0,225178.0,21.0,Tier2,Female,15.0,32.0
84.0,36.0,356414.0,,Metro,Male,2.0,27.0
,41.0,164626.0,33.0,Tier1,Female,0.0,33.0
111.0,82.0,1483365.3591919916,28.0,Tier1,Female,13.0,17.0
96.0,39.0,202022.0,58.0,Tier1,Female,1.0,27.0
136.0,49.0,157693.0,37.0,Tier2,Male,10.0,40.0
33.0,68.0,230238.0,59.0,Tier1,Female,6.0,1.0
135.0,78.0,221504.0,42.0,Metro,Female,0.0,0.0
324.0,64.0,366900.0,19.0,Rural,Female,13.0,14.0
246.0,9.0,211923.0,21.0,Metro,Female,3.0,39.0
10.0,5.0,32901.0,67.0,Rural,Female,19.0,5.0
9.0,72.0,279430.0,63.0,Tier2,Female,17.0,10.0
248.0,85.0,199534.0,27.0,Rural,Female,15.0,36.0
82.0,38.0,50828.0,41.0,Tier1,Male,18.0,21.0
207.0,2.0,81454.0,51.0,Tier1,Female,8.0,32.0
28.0,86.0,150252.0,49.0,Metro,Male,2.0,35.0
170.0,53.0,308414.0,44.0,Tier1,Female,15.0,13.0
112.0,74.0,95554.0,34.0,Tier1,Male,19.0,4.0
125.0,32.0,348936.0,53.0,Rural,Male,13.0,38.0
256.0,70.0,306119.0,63.0,Metro,Male,19.0,42.0
342.0,80.0,66408.0,39.0,Tier1,Female,1.0,43.0
277.0,78.0,132807.0,,Metro,Male,1.0,13.0
180.0,12.0,174959.0,30.0,Tier1,Female,10.0,40.0
269.0,76.0,396879.0,22.0,Metro,Male,0.0,37.0
75.0,3.0,493371.0,47.0,Tier1,Male,9.0,28.0
351.0,31.0,227271.0,63.0,Metro,Male,16.0,3.0
,91.0,486984.0,44.0,Tier2,Male,9.0,15.0
314.0,88.0,5858.0,55.0,Metro,Female,17.0,44.0
201.0,86.0,484086.0,61.0,Metro,Female,13.0,42.0
362.0,72.0,110265.0,61.0,Tier2,Female,13.0,37.0
310.0,91.0,309046.0,31.0,Metro,Female,17.0,29.0
159.0,8.0,105470.0,26.0,Rural,Male,5.0,38.0
284.0,54.0,301242.0,38.0,Tier2,Male,11.0,7.0
285.0,61.0,342669.0,63.0,Tier2,Female,10.0,42.0
328.0,80.0,441481.0,60.0,Tier1,Female,5.0,19.0
326.0,5.0,283951.0,47.0,Tier1,Male,1.0,5.0
242.0,73.0,250301.0,34.0,Tier1,Male,7.0,49.0
312.0,21.0,162271.0,20.0,Tier1,Male,11.0,40.0
93.0,82.0,2552338.6456237407,50.0,Metro,Male,2.0,12.0
321.0,85.0,64862.0,46.0,Metro,Male,15.0,37.0
261.0,80.0,162794.0,28.0,Metro,Female,16.0,40.0
243.0,82.0,144669.0,,Metro,Male,14.0,28.0
140.0,63.0,388500.0,62.0,Tier1,Male,4.0,3.0
33.0,62.0,104621.0,48.0,Metro,Female,4.0,34.0
307.0,84.0,53555.0,61.0,Tier1,Male,9.0,9.0
176.0,27.0,382059.0,26.0,Tier2,Female,4.0,6.0
283.0,76.0,90288.0,68.0,Rural,Female,13.0,1.0
166.0,45.0,323851.0,24.0,Tier2,Female,12.0,6.0
143.0,10.0,133651.0,34.0,Tier1,Female,17.0,26.0
183.0,53.0,16410.0,46.0,Metro,Male,10.0,16.0
171.0,55.0,436533.0,,Metro,Female,19.0,12.0
56.0,20.0,371778.0,46.0,Metro,Other,19.0,10.0
332.0,60.0,388756.0,65.0,Tier1,Male,16.0,40.0
254.0,99.0,526448.2868687051,69.0,Tier2,Female,14.0,31.0
240.0,50.0,497980.0,60.0,Tier2,Female,9.0,12.0
358.0,56.0,194397.0,18.0,Metro,Male,9.0,39.0
22.0,83.0,457552.0,41.0,Tier1,Male,8.0,3.0
238.0,68.0,208712.0,38.0,Metro,Female,1.0,27.0
192.0,63.0,191113.0,35.0,Tier2,Male,4.0,9.0
88.0,71.0,74740.0,56.0,Metro,Male,2.0,20.0
120.0,37.0,327354.0,22.0,Tier1,Male,0.0,26.0
244.0,81.0,362389.0,38.0,Tier2,Female,6.0,9.0
20.0,56.0,433928.0,63.0,Metro,Male,1.0,34.0
340.0,91.0,481317.0,46.0,Tier2,Female,0.0,8.0
217.0,56.0,311777.0,58.0,Tier1,Female,13.0,12.0
322.0,27.0,357232.0,40.0,Metro,Female,15.0,27.0
288.0,77.0,,51.0,Tier1,Female,8.0,7.0
154.0,27.0,404445.0,61.0,Tier2,Male,10.0,16.0
176.0,20.0,82939.0,58.0,Tier1,Male,12.0,0.0
173.0,72.0,170300.0,50.0,Tier1,Female,19.0,7.0
255.0,19.0,62694.0,18.0,Tier1,Female,16.0,21.0
146.0,52.0,484243.0,40.0,Metro,Male,10.0,29.0
170.0,32.0,428558.0,47.0,Tier2,Male,6.0,43.0
196.0,29.0,265435.0,59.0,Metro,Female,7.0,32.0
112.0,57.0,252806.0,24.0,Metro,Male,8.0,18.0
359.0,39.0,42820.0,37.0,Metro,Male,3.0,20.0
,2.0,333219.0,37.0,Tier2,Female,14.0,44.0
101.0,14.0,35550.0,43.0,Rural,Male,16.0,1.0
177.0,59.0,264501.0,69.0,Metro,Female,10.0,16.0
282.0,62.0,333977.0,22.0,Metro,Female,3.0,38.0
,23.0,226212.0,44.0,Metro,Male,2.0,28.0
271.0,98.0,87392.0,45.0,Tier1,Female,19.0,39.0
37.0,26.0,1982432.896741972,27.0,Metro,Male,14.0,28.0
,68.0,156119.0,45.0,Rural,Female,7.0,41.0
